address,industry,lat,lng,name,phone,place_id,rating,review_count,website
"3200 Sutherland Vw Wy, Knoxville, TN 37919, USA",apartments,35.952143,-83.9713172,Sutherland Flats Apartments,(865) 633-8000,ChIJT_bwqsAXXIgRW7NBVYtI2ug,4,5,https://www.sutherlandflatsknox.com/
"801 Gate Ln, Knoxville, TN 37909, USA",apartments,35.93832320000001,-84.0160125,West Gate Terrace Apartments,(865) 584-9651,ChIJMYSbElUjXIgRv5ezY3-ldqY,2,42,http://westgaterox.com/
"612 Clyde St NW, Knoxville, TN 37921, USA",apartments,35.9655023,-83.9398733,Siegel Select Knoxville,(865) 419-3947,ChIJVR2CTGQ9XIgRiyDZrxZbxhA,3.8,277,https://www.siegelselect.com/apartments-in-tennessee/
"112 E 5th Ave, Knoxville, TN 37917, USA",apartments,35.97393539999999,-83.9206775,5th Avenue Apartments,(865) 659-0637,ChIJ47lAzP8XXIgR0rxfKVedeII,5,1,https://5thplaza.naiknoxville.com/
"1621 Jourolman Ave, Knoxville, TN 37921, USA",apartments,35.9753159,-83.94869539999999,Western Heights,(865) 403-1420,ChIJj-Qhpnc9XIgR__-w6Zc59Qk,3.7,41,https://www.kcdc.org/housing/western-heights/
"200 W Jackson Ave, Knoxville, TN 37902, USA",apartments,35.9693031,-83.91953749999999,JFG Flats,(865) 364-0901,ChIJu2x8l88XXIgRCTY_os2dJGM,4.4,14,http://jacksoncentralgroup.com/
"1171 Armstrong Ave, Knoxville, TN 37917, USA",apartments,35.9846629,-83.9247579,Guy B. Love Towers,(865) 403-1360,ChIJRfKIIywWXIgRbuwt1yk_Qvg,3.6,64,https://www.kcdc.org/housing/guy-b-love-towers/
"101 E 5th Ave, Knoxville, TN 37917, USA",apartments,35.9745305,-83.9214296,Knoxville High Apartments,(865) 338-4207,ChIJtZmX980XXIgRzlplYv7pFhc,4.1,40,https://knoxhighapartments.com/
"2216 Ridgebrook Ln #20, Knoxville, TN 37921, USA",apartments,35.9707681,-83.9493814,Ridgebrook Apartments,(865) 523-7771,ChIJTdbVXHI9XIgRvh0WOHVtAGk,3.1,168,http://www.lhp.net/
"116 S Gay St #1003, Knoxville, TN 37902, USA",apartments,35.9684581,-83.9201897,Sterchi Lofts LLC,(865) 673-6300,ChIJffq3888XXIgRkinDLp5mNMc,4.1,51,http://www.sterchilofts.com/
"118 W Jackson Ave, Knoxville, TN 37902, USA",apartments,35.9697804,-83.9187899,The Daniel on Jackson,(865) 264-0699,ChIJI6OLps8XXIgRmKtFSmlnuw0,4.4,7,http://thedanielonjackson.com/
"222 N Central St, Knoxville, TN 37917, USA",apartments,35.9716588,-83.91903889999999,White Lily Flats,(865) 971-3137,ChIJp7zaV84XXIgRFI2ZUePMi-g,2.8,6,http://whitelilyflats.com/
"201 Locust St, Knoxville, TN 37902, USA",apartments,35.9661776,-83.92318759999999,Summit Towers,(865) 525-5069,ChIJi9_D5NoXXIgR3Wd2Fn4ws88,3,42,https://summit-towers.com/
"300 State St, Knoxville, TN 37902, USA",apartments,35.9671969,-83.917352,Marble Alley Lofts,(865) 503-4293,ChIJUxzQ6sUXXIgRonVEghbUyoA,4.7,207,https://www.marblealleylofts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=google+biz&utm_medium=organic
"970 Riverside Forest Way, Knoxville, TN 37915, USA",apartments,35.964372,-83.904844,The Landings,(865) 268-8380,ChIJCVTnGbkXXIgRnADEgJ7rpsQ,4.1,109,https://www.thelandingsknoxville.com/?switch_cls[id]=25368&utm_source=google%20-%20entratammb&utm_medium=organic&utm_campaign=gmb&utm_content=website%20click
"811 Evolve Wy, Knoxville, TN 37915, USA",apartments,35.9668801,-83.90653089999999,811 East Downtown Apartments,(865) 346-3822,ChIJtYjZ57kXXIgR1GK56kcdV2M,4.6,140,https://www.southwoodrealty.com/community/811-east-downtown/?utm_knock=g
"1250 Elston Turner Dr, Knoxville, TN 37915, USA",apartments,35.9723069,-83.9070293,First Creek at Austin,(865) 357-2348,ChIJkTn-arcXXIgR37vgVxg10pI,4.3,40,https://www.firstcreekliving.com/
"215 Florida St, Knoxville, TN 37915, USA",apartments,35.9725935,-83.9139841,Yardley Flats Apartments in Knoxville,(865) 217-2516,ChIJnxaXrNkXXIgRlvDEaYyJNGM,4.7,36,https://apartmentsdowntownknoxville.com/
"1100 Lula Powell Dr, Knoxville, TN 37915, USA",apartments,35.9693523,-83.9087478,The 1100 Studio Apartments,(865) 525-1262,ChIJGecSo7cXXIgR7LwTDqYuBa4,3.5,240,http://www.lhp.net/
"957 E Hill Ave, Knoxville, TN 37915, USA",apartments,35.9695019,-83.90732679999999,The Vista At Summit Hill,(865) 403-1300,ChIJD8j7arcXXIgRiuHAnTwc6cU,3.4,23,https://www.kcdc.org/housing/the-vista/
"2061 Bethel Ave, Knoxville, TN 37915, USA",apartments,35.9769024,-83.8955816,The Residences at Five Points,(865) 403-1390,ChIJhUGe6RwXXIgRpHiwzqoBArQ,4.4,22,https://www.kcdc.org/housing/the-residences-at-five-points
"320 S Hall of Fame Dr, Knoxville, TN 37915, USA",apartments,35.9677134,-83.912999,Pinnacle Park Apartments,(865) 523-9303,ChIJ59wnn8gXXIgRrcY1DZZHP_o,3.7,83,http://www.lhp.net/
"1904 Natchez Ave SE, Knoxville, TN 37915, USA",apartments,35.9673241,-83.8964719,Holston Oaks Apartments.,(865) 523-1731,ChIJi3fBtagXXIgR9RuoQnTrcOY,3.4,41,http://aamci.com/
"1515 Isabella Cir, Knoxville, TN 37915, USA",apartments,35.9660623,-83.90316910000001,Isabella Towers,(865) 403-1340,ChIJS5r7i7oXXIgRQujrqHiwQvQ,2.7,154,https://www.kcdc.org/housing/isabella-towers/
"381 McConnell St, Knoxville, TN 37915, USA",apartments,35.9782866,-83.89632069999999,Five Points,(865) 403-1390,ChIJf1W-v94XXIgRRKBPVHJGbRQ,3.8,68,https://www.kcdc.org/housing/five-points-2-and-3/
"215 Willow Ave SE, Knoxville, TN 37915, USA",apartments,35.9701705,-83.9176123,Stockyard Lofts,(865) 383-1117,ChIJNerVMcQXXIgRO2VcEdx93TA,4.3,24,https://www.stockyardlofts.com/
"549 McConnell St, Knoxville, TN 37915, USA",apartments,35.9761694,-83.8948606,The Residences at Eastport,(865) 403-1390,ChIJrR6Sxt4XXIgRl3_Fe-sv8eo,4.9,9,https://www.kcdc.org/housing/the-residences-at-eastport/
"Moses Ave, Knoxville, TN 37921, USA",apartments,35.9694535,-83.9394926,Mechanicsville,(865) 403-1350,ChIJUwJnZKE9XIgRymISkS2FHAg,5,1,https://www.kcdc.org/housing/mechanicsville/
"400 McConnell St, Knoxville, TN 37915, USA",apartments,35.9783795,-83.89419439999999,Five Points,(865) 247-6435,ChIJRdyUUlMWXIgRMa_ppTwztg8,3.6,47,https://www.kcdc.org/housing/five-points-2-and-3/
"1311 Bertie Rand St, Knoxville, TN 37920, USA",apartments,35.9532148,-83.8979698,South Ridge Apartments,(865) 609-2144,ChIJTbuVVZgXXIgR2pXj224Tf7Y,3,4,https://www.ehmgmt.com/2-cliffside-drive
"1451 Blake Hill Way, Knoxville, TN 37920, USA",apartments,35.9555424,-83.8989502,The Heights Apartments,,ChIJmbHfA48XXIgRGmmmbDhAkHM,3,7,https://live-theheights.com/
"1800 Linden Ave, Knoxville, TN 37917, USA",apartments,35.9781408,-83.90499729999999,Morningside Gardens Apartments,(865) 523-4133,ChIJM3QFtkwWXIgRmFpoMY0cnt0,2.4,23,http://www.morningsidegardensapts.com/
"112 S Gay St, Knoxville, TN 37902, USA",apartments,35.9686055,-83.9203516,The Emporium Condominiums,(865) 505-1466,ChIJAT2pEssXXIgR1lYTUoG-aN8,3.5,2,https://emporiumlofts.com/
"202 W Jackson Ave, Knoxville, TN 37902, USA",apartments,35.9691091,-83.91995949999999,Fire Street Lofts,(865) 342-6342,ChIJT6Qhls8XXIgR_5oBS7CZj8c,5,3,http://www.firestreetlofts.com/
"405 E 4th Ave, Knoxville, TN 37917, USA",apartments,35.9763692,-83.9198947,Monday Apartments,(865) 525-5191,ChIJKxjIoc0XXIgRfgZ_Mw-cjkw,4,1,
"320 Hall of Fame Dr, Knoxville, TN 37915, USA",apartments,35.9682144,-83.91373349999999,Arbor Place Apartments,,ChIJGUNF1scXXIgR-012a1KaWSY,3.8,18,
"2040 Dandridge Ave, Knoxville, TN 37915, USA",apartments,35.971584,-83.89452399999999,Morningside Hills Partners,,ChIJDZ8vTqkXXIgRLQwCcOse36c,2.4,14,
"1311 Bertie Rand St, Knoxville, TN 37920, USA",apartments,35.9537413,-83.8978162,One South Place Apartments,(865) 609-2144,ChIJQ68bVJgXXIgRvphb8XkUQcE,5,5,
"3219 River Maple Way, Knoxville, TN 37914, USA",apartments,35.9749221,-83.8635548,Riverview Park,(865) 524-2990,ChIJVT0wKGEXXIgR-C0Nj8q8Wmg,5,1,https://www.sundancemanagement.com/listing/riverview-park-apartments#hero
"2300 Davenport Rd, Knoxville, TN 37920, USA",apartments,35.95584830000001,-83.9062684,The Scene at 2300,(865) 347-2485,ChIJvRHM9oAzXIgRZHTVMIRq9m8,3.7,3,https://thesceneat2300.naiknoxville.com/
"2901 Legacy Pointe, Knoxville, TN 37921, USA",apartments,35.99880539999999,-84.0202633,Legacy Pointe Apartments,(865) 938-5999,ChIJY2tIc4k7XIgRPCguRuT0Wpo,4,152,https://www.legacypointeknoxapts.com/
"5237 Tillery Dr, Knoxville, TN 37912, USA",apartments,35.9991493,-83.9847157,North Park,(865) 344-5999,ChIJRc57CEY8XIgRw9rfVZ_Ah0I,3.6,166,https://www.northparkknoxville.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=2025
"6331 Pleasant Ridge Rd, Knoxville, TN 37921, USA",apartments,35.9980451,-84.0182005,Autumn Landing,(865) 403-1422,ChIJORtoqYk7XIgRcvLnGlQNodk,3.9,76,https://www.kcdc.org/housing/autumn-landing/
"4829 Maple Sunset Way, Knoxville, TN 37912, USA",apartments,36.0144195,-83.957405,Maple Sunset Apartments,(865) 599-0965,ChIJhTp7xtw9XIgR3SmGD2VheoQ,4.3,64,https://sites.google.com/randpropertymanagement.com/maple-sunset-apartments/home
"2401 Sunrise Ridge Way, Knoxville, TN 37921, USA",apartments,35.9989561,-84.0223951,Sunrise Ridge Apartments,(865) 345-5708,ChIJF8kyE7k7XIgRY100u6Drbi8,3.6,70,https://www.sunriseridgeknox.com/
"1716 Merchant Dr, Knoxville, TN 37912, USA",apartments,35.9983614,-83.98692899999999,Clear Springs Apartments,(865) 688-4673,ChIJFcgFzkU8XIgR7SFG_h8Hgw4,4.3,23,http://www.lhp.net/
"600 E Inskip Dr, Knoxville, TN 37912, USA",apartments,36.0118026,-83.9581603,Canyon and Knox Landing Apartments,(865) 421-5849,ChIJZd0oZMM9XIgR6se7L6PPuwA,3.7,107,https://www.canyonandknox.com/
"4700 Schubert Rd, Knoxville, TN 37912, USA",apartments,36.0040965,-83.9683225,Pine Ridge Apartments,(865) 688-6991,ChIJX0oEAbY9XIgRX_XrbNBpj6o,4,61,https://www.pineridgeknoxville.com/pine-ridge-knoxville-tn
"4755 Romeo Wy, Knoxville, TN 37912, USA",apartments,36.0139198,-83.95509369999999,Inskip Flats,(865) 249-6874,ChIJIVn-0ls9XIgRVErwebuHEkY,3.8,17,https://www.ehmgmt.com/inskip-flats-knoxville-tn
"6313 Clinton Hwy, Knoxville, TN 37912, USA",apartments,36.00830029999999,-84.00621509999999,Altitude at 6313,(865) 253-7109,ChIJi0yZNu49XIgRMY2SjEf-tf4,4.4,18,
"1230 Cassell Valley Way, Knoxville, TN 37912, USA",apartments,35.996986,-83.9591731,Cassell Ridge Apartments,(865) 357-2712,ChIJ26tX8bs9XIgRNinCK8TJrwc,4,49,https://cassellridgeapts.com/
"4506 Hutton Rd, Knoxville, TN 37912, USA",apartments,36.0100523,-83.956329,Flats at Hutton,(423) 531-3124,ChIJ0zn-G5I9XIgRrwSHW1oTLKE,5,9,https://flatsathutton.weebly.com/
"4501 Tillery Dr, Knoxville, TN 37912, USA",apartments,35.9976566,-83.9700479,Rand at Tillery,(865) 689-4112,ChIJo1K867M9XIgRj9K_kQm3clI,3,79,https://www.randpropertymanagement.com/
"2300 Merchant Dr, Knoxville, TN 37912, USA",apartments,35.9950122,-83.99198310000001,Willow Creek Apartments,(865) 688-3544,ChIJQ01YU0I8XIgRGKTeMNIx0E8,3.2,22,http://www.ismrem.com/
"1307 Wilson Rd G3, Knoxville, TN 37912, USA",apartments,35.9958477,-83.96961759999999,Knob Hill Apartments,(865) 689-7943,ChIJ0Q2FY7E9XIgRqrHU6LIFo1o,3.4,15,
"4123 Whistlers Way, Knoxville, TN 37918, USA",apartments,36.0073648,-83.95167049999999,Castle Terrace Apartments,(423) 531-3124,ChIJc6aUIuo9XIgRvjou8uN7xLQ,4.6,23,https://castleterraceapartments.weebly.com/
"3782 Decoration Way, Knoxville, TN 37912, USA",apartments,35.9938926,-83.99669999999999,Grosvenor Square,(865) 252-5820,ChIJn102_wU9XIgRFq1LA2r4OPc,3.8,8,https://www.dgaresidential.com/
"5700 Pleasant Ridge Rd, Knoxville, TN 37912, USA",apartments,35.9926523,-84.0030518,Creek Ridge Apartments,(865) 525-3936,ChIJqVCKmWU8XIgRXL4PlrYaKs0,3.2,33,http://creekridgeapartments.com/
"4800 Scheel Rd, Knoxville, TN 37912, USA",apartments,36.0132082,-83.9593606,Scheel Townhomes,(865) 803-4076,ChIJzaO9s8Q9XIgRAzbxK-kAYXU,5,1,http://hiddenridgeknoxville.com/
"3212 Joyce Ave, Knoxville, TN 37921, USA",apartments,35.965103,-83.96455,Westview Apartments,(844) 523-8024,ChIJyVfgw4s9XIgRCox96_c1_08,3.8,4,
"4510 Fennel Rd, Knoxville, TN 37912, USA",apartments,36.0076048,-83.9613344,Central Terrace Apartments,(865) 293-2843,ChIJ_ev1OgA9XIgRcCyDpDgz7Ws,3.5,12,https://www.ehmgmt.com/central-terrace-apartments-knoxville-tn
"2050 Edgeview Way, Knoxville, TN 37918, USA",apartments,36.0147337,-83.928342,Hillside Place,(865) 674-9526,ChIJwbNh_gIWXIgRjs2yvNDBovo,3.6,42,http://hillsideplaceknox.com/
"3930 Summercrest Way, Knoxville, TN 37918, USA",apartments,36.0065197,-83.94639529999999,Summercrest Apartments,(865) 927-3307,ChIJ04oURew9XIgR63Bdc4JEtvI,4.8,12,https://www.summercrestapts.com/?utm_knock=g
"712 Breda Dr, Knoxville, TN 37918, USA",apartments,36.0057424,-83.9473891,North Ridge Crossing,(865) 403-1320,ChIJa7L5V-o9XIgRq6uLXue9psA,3.8,42,https://www.kcdc.org/housing/north-ridge-crossing/
"4013 Peaks Landing Way, Knoxville, TN 37918, USA",apartments,36.0092874,-83.936285,The Peaks of Knoxville,(865) 290-7382,ChIJRa1N0fY9XIgRECByqk7sc6w,3.1,35,https://www.peaksofknoxville.com/?utm_knock=g
"4301 Whittle Springs Rd, Knoxville, TN 37917, USA",apartments,36.01406,-83.919601,Northgate Terrace,(865) 403-1400,ChIJN9EMpg8WXIgR5GMhnEuFzBg,3.5,43,https://www.kcdc.org/housing/northgate-terrace/
"1810 Rocky View Way, Knoxville, TN 37918, USA",apartments,36.0112094,-83.9341652,Rocky View Apts,(865) 689-8580,ChIJKaboovc9XIgRYUu8jOqfKZg,3.2,89,
"4301 Whittle Springs Rd, Knoxville, TN 37917, USA",apartments,36.014059,-83.9196035,The Manor at Northgate Terrace,(865) 403-1410,ChIJv3OI_w4WXIgRG9XtaHEiOOU,3.2,13,https://www.kcdc.org/housing/the-manor-at-northgate-terrace/
"4415 Whittle Springs Rd, Knoxville, TN 37917, USA",apartments,36.0147119,-83.9198028,Whittle Springs Apartments,(865) 688-3700,ChIJRQ5IraEXXIgR3Uyaep2IKP8,3.5,8,https://www.hurdapts.com/community/8/WhittleSpringsApartments
"4530 Holston Dr, Knoxville, TN 37914, USA",apartments,36.0028815,-83.8651119,Burlington Commons,(865) 766-5823,ChIJ5fbYnPEXXIgRgm3rw5sOCLw,4.6,11,http://www.ehmgmt.com/burlington-commons-knoxville-tn
"4617 Asheville Hwy, Knoxville, TN 37914, USA",apartments,36.0054797,-83.8575669,The Ammons at Ashville,(865) 200-4399,ChIJL8TpY6MXXIgRgzShZqw0pjQ,3.5,22,https://www.ehmgmt.com/the-ammons-at-asheville-hwy
"Knoxville, TN 37914, USA",apartments,36.0034187,-83.85707310000001,The Village at Holston Place,(865) 637-1679,ChIJ6XrhlUYXXIgRj14i8G_DaKs,4.3,7,
"1508 McCroskey Ave A, Knoxville, TN 37917, USA",apartments,35.9921574,-83.9185627,Broadway Towers Apartments,(865) 524-4092,ChIJk4m1uzsWXIgRhogXjssf64M,3.3,25,https://mansermar.com/our-communities/broadway-towers/
"4628 Holston Dr #21, Knoxville, TN 37914, USA",apartments,36.0028194,-83.8618573,Stratford Arms Apartments,(865) 524-9115,ChIJyQWMYLkWXIgR6-zLfYIbTqU,4.3,3,
"235 Carta Rd Apt G4, Knoxville, TN 37914, USA",apartments,36.0083714,-83.8586282,Sunset Rill Apartments,(865) 523-4922,ChIJXXw0rroWXIgRHUlDQwpLnIk,2.6,36,http://sunsetrillapartment.com/
"3526 Fairmont Blvd #1656, Knoxville, TN 37917, USA",apartments,36.016136,-83.9025702,Fairmont Heights Apartments,(865) 219-9000,ChIJI-60LHcWXIgRD59NcLRtNlw,3.6,5,
"399 S Central St, Knoxville, TN 37902, USA",apartments,35.96682,-83.9167614,Marble Alley Lofts - Loading Dock,,ChIJbQNhv3sXXIgRtPtNYwzX5j0,5,1,https://www.marblealleylofts.com/
"132 W Jackson Ave, Knoxville, TN 37902, USA",apartments,35.96949,-83.91925359999999,The House Scout,(865) 591-1121,ChIJo2Fan88XXIgR6o-eDnpOMi0,5,100,https://homeinspectorsknoxvilletn.com/
"4420 Whittle Springs Rd, Knoxville, TN 37917, USA",apartments,36.015524,-83.919266,Asset Realty Management,(865) 247-0027,ChIJ0ThVEQ8WXIgRRkgAUgmJcS0,4.1,446,http://armtn.com/
"520 W Summit Hill Dr SW #603, Knoxville, TN 37902, USA",apartments,35.9651425,-83.9219165,Partners Development,(865) 524-7777,ChIJ7S3GwMQXXIgRg2FBkD4bX-U,5,10,https://partnersinfo.com/
"900 S Gay St # 1600, Knoxville, TN 37902, USA",apartments,35.9616725,-83.91541029999999,Lawler Wood LLC,(865) 637-7777,ChIJeSxARcEXXIgRsA6LjczKuy4,3.7,3,http://www.lawlerwood.com/
"5845 E Governor John Sevier Hwy, Knoxville, TN 37924, USA",apartments,36.0118009,-83.82709609999999,St Mary's Riverview I & II,(865) 523-2834,ChIJ91pr410RXIgR-2K1I8z6Pzo,4.1,15,https://www.mercyhousing.org/southeast/st-marys-riverview-ii/
"5101 Asheville Hwy, Knoxville, TN 37914, USA",apartments,36.0075476,-83.8501272,Holston Place Apartments,(931) 526-5188,ChIJRygCSGkXXIgRMHiSNhKEB9g,2,9,
"1109 Beaman Lake Rd, Knoxville, TN 37914, USA",apartments,35.9921642,-83.866517,Golden Age Retirement Village,(865) 637-3470,ChIJSfXEOMIWXIgRqNqjjNr8zYk,4.3,18,
"7401 Vintage Pointe Way, Powell, TN 37849, USA",apartments,36.0402026,-84.0104113,Vintage at Emory Road Apartments,(833) 321-3522,ChIJk6JLWNo7XIgRff731y5ZdmQ,4.7,259,https://www.vintageemoryroad.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D
"614 Cedar Ln #2, Knoxville, TN 37912, USA",apartments,36.0184575,-83.9638868,Windsor Court,(833) 257-2493,ChIJuXUZHto9XIgR1RxDI036FOY,4.1,209,http://livewindsorcourt.com/
"701 Cedar Ln, Knoxville, TN 37912, USA",apartments,36.0202155,-83.96484129999999,Kinley Lofts,(865) 813-8558,ChIJaaMZW9c9XIgR9-Cb8EcTlkM,3.7,125,https://www.livekinleylofts.com/
"Sterchi, Ridge Way, Knoxville, TN 37918, USA",apartments,36.0270058,-83.9688438,Sterchi Ridge Apartment Homes,(865) 688-9903,ChIJdwygHlk_XIgRyV4W-aIzD_k,4.1,16,
"501 Tiger Way, Knoxville, TN 37918, USA",apartments,36.041832,-83.99066169999999,Evergreen at the Bluffs,(865) 432-1216,ChIJCw_vsfI-XIgRREwxhf0CONQ,4,88,https://www.evergreenatthebluffs.com/?utm_knock=g
"5800 Central Ave Pike, Knoxville, TN 37912, USA",apartments,36.0179441,-83.9777787,Steeplechase Apartment Homes,(865) 353-4814,ChIJs8kEFCw8XIgR4NCiARoU0MM,2.4,273,https://steeplechaseknoxville.com/?utm_knock=g
"1511 Callahan Dr, Knoxville, TN 37912, USA",apartments,36.017473,-84.013302,Callahan Flats on the Ridge,,ChIJV_AvYgA9XIgRvlhg_S0nqz8,3.7,3,
"1209 Cedar Ln 116 37912, Knoxville, TN 37912, USA",apartments,36.024934,-83.955928,Nottingham North Apartments,(865) 688-3700,ChIJrQfvd3U-XIgREGm1j1MWFns,3,21,http://www.hurdapts.com/Nottingham-North-Apartments-n37512.html
"5004 Willoway Dr, Knoxville, TN 37912, USA",apartments,36.0198805,-83.9594391,Rand Willoway,(865) 253-7119,ChIJzbf-3h49XIgRa60gbZPop7Y,3.1,19,http://randpropertymanagement.com/
"1008 W Parkway Ave, Knoxville, TN 37912, USA",apartments,36.0206454,-83.9588081,Rand Parkway,(865) 253-7119,ChIJKdsRxCM9XIgRnxtO19qYYec,,,http://www.randpropertymanagement.com/
"117 Sylvia Dr, Knoxville, TN 37912, USA",apartments,36.0086453,-83.9647375,Rand Sylvia,(865) 253-7119,ChIJSUU6qYk9XIgRFDxwTzRalWA,,,
"7470Top, Hat Way, Powell, TN 37849, USA",apartments,36.0354296,-84.0070855,Blueberry Ridge Apartments,(865) 947-2787,ChIJq6qqqjo5XIgRvjXRws_lIxA,4.4,8,
"5005 Inskip Rd, Knoxville, TN 37912, USA",apartments,36.0202029,-83.9538646,Williamsburg Village,(865) 688-7531,ChIJzQHcIt49XIgRxPLuvpn-6kw,3,15,http://williamsburgrox.com/
"634 E Inskip Dr, Knoxville, TN 37912, USA",apartments,36.0128568,-83.9565444,Mel’s Apartment,,ChIJsfAvHgA9XIgRdEOz03QDfAk,,,
"3840 Ivory Gables Way, Knoxville, TN 37912, USA",apartments,35.9861957,-83.9689604,Wilson Village Apartments,(865) 525-0103,ChIJJ4iA4qs9XIgR60MwInHP6jQ,2,8,
"1210 Mystic River Way, Knoxville, TN 37912, USA",apartments,35.9934555,-83.9633094,Holston Ridge Apartments,,ChIJz-gGZAA9XIgRAbgmCNPYemE,2,1,
"2202 Adair Dr, Knoxville, TN 37918, USA",apartments,36.0207103,-83.9352037,Park at Fountain City,(865) 412-4186,ChIJSb9Wu_49XIgRvsiG4wpY6ks,3.3,302,https://www.theparkatfountaincity.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=2025
"5518 Peyton Pl NE, Knoxville, TN 37918, USA",apartments,36.0403352,-83.93052829999999,The Village,(865) 688-7531,ChIJn92qk_UVXIgRBgr-c-T-Cis,3.9,7,https://villagerox.com/
"176 Hiawassee Ave, Knoxville, TN 37917, USA",apartments,35.9964093,-83.9488354,Hiawassee Square Apartments,(865) 525-9007,ChIJ87GDuZY9XIgRDhwS-UJ4G0w,5,4,https://www.ehmgmt.com/hiawassee-square-knoxville-tn
"206 Dahlia Dr, Knoxville, TN 37918, USA",apartments,36.0377822,-83.93841549999999,Brighton Manor Apartments,,ChIJi6dV5rI_XIgRC863_JKZck4,5,2,https://brightonmanor.naiknoxville.com/
"500 Knox Rd, Knoxville, TN 37918, USA",apartments,36.0341115,-83.93457810000001,Fountain City Apartments LLC,(865) 687-2324,ChIJk1QxUeQVXIgRTN3s_bvnbwY,3.4,9,http://www.fountaincityapts.com/
"3305 Tazewell Pike, Knoxville, TN 37918, USA",apartments,36.0302393,-83.9191295,The Cove on Tazewell,(423) 531-3124,ChIJf2SAi08VXIgRFfrlcjrDX4o,4,5,
"322 Forestal Dr, Knoxville, TN 37918, USA",apartments,36.0253278,-83.9199186,Covenant Village Apartments,(865) 689-6115,ChIJpYij2-IVXIgRQEo-YA_SyPY,3.5,12,http://www.lhp.net/
"3101 Washington Ridge Way, Knoxville, TN 37917, USA",apartments,36.022558,-83.8857542,Spring Meadow,(865) 544-8317,ChIJcXlsZ24WXIgRe9hlDTWPStY,4.1,66,https://www.springmeadowknoxville.com/?utm_source=GBP&utm_medium=organic
"3610 Lyons Way, Knoxville, TN 37917, USA",apartments,36.0198927,-83.90754989999999,Meadowbrook Apartments,(865) 673-8314,ChIJiWwK23UWXIgRqlnqFLjXvDI,3.2,13,http://www.lhp.net/
"3504 Oak Branch Cir, Knoxville, TN 37917, USA",apartments,36.0192795,-83.9066017,Valley Oaks,(865) 403-1320,ChIJwaR3yXUWXIgRP7BLNlavDyw,2.9,17,https://www.kcdc.org/housing/valley-oaks/
"2050 Edgeview Way, Knoxville, TN 37918, USA",apartments,36.01468819999999,-83.9283487,Edgeview Heights Apartments,(865) 281-0067,ChIJOfo4VCoXXIgREDBIk4mq_bc,,,https://edgeviewheights.com/
"2809 Valley View Dr NE, Knoxville, TN 37917, USA",apartments,36.0143757,-83.9153944,Flats at the View,(865) 293-6560,ChIJ-zEJQCMXXIgRkpfGVul-m90,,,https://dkmanagement.net/
"2700 Emerald Green Way, Knoxville, TN 37917, USA",apartments,36.02820010000001,-83.87237619999999,Emerald Knoxville,(865) 213-5473,ChIJDRj6OQAVXIgR8KuhDgKzVyQ,4.9,44,http://2tour.site/qwa/q2jb
"4616 Blue Diamond Wy, Knoxville, TN 37917, USA",apartments,36.0275471,-83.8842059,The Jewel at Washington Pike,(865) 213-3347,ChIJUXdzaCkXXIgRuNfWJtf7tWA,4.4,45,http://2tour.site/p89/o7vc
"5206 Village Crest Way, Knoxville, TN 37924, USA",apartments,36.0352985,-83.8798899,Eastowne Village Apartments,(865) 522-2120,ChIJayvpvDAUXIgRdmqpqjT_l9Q,3.1,29,http://www.eastownevillage.com/
"5570 Swallowtail Ln, Knoxville, TN 37924, USA",apartments,36.03033569999999,-83.8554085,Alden North Knoxville,(865) 745-8682,ChIJqbYdAmgVXIgRVV2BXAxGPFg,4.8,30,https://www.aldennorthknoxville.com/?utm_knock=gmb&utm_source=google+biz&utm_medium=organic&utm_campaign=gbp+lance
"4452 Maud Booth Way, Knoxville, TN 37917, USA",apartments,36.0214518,-83.8849522,VOA Home | Maud Booth Gardens,(865) 546-7090,ChIJ1Wv3ESoUXIgR3d8CM81vHY4,4.4,17,https://www.voamid.org/services/housing/
